Name1	Name2
ENSG00000055917	PUM2
ENSG00000125630	POLR1B
ENSG00000170381	SEMA3E
ENSG00000230641	USP12-AS2
ENSG00000225123	AL139008.1
ENSG00000181790	ADGRB1
ENSG00000136205	TNS3
ENSG00000200840	RNU6-82P
ENSG00000260349	AC087190.1
ENSG00000041880	PARP3
ENSG00000159216	RUNX1
ENSG00000228122	MTND1P17
ENSG00000224519	HMGN1P19
ENSG00000233575	AL358934.1
ENSG00000257731	CR383656.8
ENSG00000236052	LINC01643
ENSG00000250293	CRYZP2
ENSG00000112238	PRDM13
ENSG00000225483	RPL22P4
ENSG00000221914	PPP2R2A
ENSG00000211841	TRAJ48
ENSG00000123427	EEF1AKMT3
ENSG00000163935	SFMBT1
ENSG00000134324	LPIN1
ENSG00000259246	HMGN2P47
ENSG00000249961	TERB1
ENSG00000152580	IGSF10
ENSG00000100380	ST13
ENSG00000167535	CACNB3
ENSG00000236476	AL593856.1
ENSG00000254960	KIRREL3-AS2
ENSG00000145780	FEM1C
ENSG00000224374	AL023693.1
ENSG00000235244	DANT2
ENSG00000265319	RN7SL847P
ENSG00000251712	RNU7-20P
ENSG00000104938	CLEC4M
ENSG00000237764	AC010099.4
ENSG00000254966	AC103974.1
ENSG00000204852	TCTN1
ENSG00000207415	RNU6-1151P
ENSG00000254721	AP000879.1
ENSG00000011376	LARS2
ENSG00000248377	HMGN1P9
ENSG00000202297	RNY3P12
ENSG00000232581	AC079742.1
ENSG00000259905	PWRN1
ENSG00000137764	MAP2K5
ENSG00000099949	LZTR1
ENSG00000105258	POLR2I
ENSG00000227674	LINC00355
ENSG00000261599	HERC2P8
ENSG00000243350	
ENSG00000125835	SNRPB
ENSG00000223584	TVP23CP1
ENSG00000109424	UCP1
ENSG00000225217	HSPA7
ENSG00000232842	AL137845.2
ENSG00000175354	PTPN2
ENSG00000230392	AC004835.1
ENSG00000206661	RF00156
ENSG00000109016	DHRS7B
ENSG00000168917	SLC35G2
ENSG00000227303	AC239727.1
ENSG00000178209	PLEC
ENSG00000259211	AC013356.2
ENSG00000125954	CHURC1-FNTB
ENSG00000256204	AC073862.1
ENSG00000106536	POU6F2
ENSG00000185264	TEX33
ENSG00000155761	SPAG17
ENSG00000227806	OR5W1P
ENSG00000271418	AC092747.3
ENSG00000166532	RIMKLB
ENSG00000130669	PAK4
ENSG00000117748	RPA2
ENSG00000230365	AL451129.1
ENSG00000008513	ST3GAL1
ENSG00000172912	COX6B1P3
ENSG00000267506	AC021683.2
ENSG00000006638	TBXA2R
ENSG00000270680	AL596092.1
ENSG00000229035	SPRR2C
ENSG00000213973	ZNF99
ENSG00000249988	AC092546.1
ENSG00000253439	CDC42P5
ENSG00000205794	AC098591.1
ENSG00000249171	AC021192.1
ENSG00000171303	KCNK3
ENSG00000156687	UNC5D
ENSG00000263663	
ENSG00000174453	VWC2L
ENSG00000124232	RBPJL
ENSG00000077063	CTTNBP2
ENSG00000185621	LMLN
ENSG00000233859	ADH5P4
ENSG00000171595	DNAI2
ENSG00000252235	
ENSG00000179083	FAM133A
ENSG00000267670	AC022098.2
ENSG00000241929	AC108751.3
ENSG00000249678	AC097716.1
ENSG00000165416	SUGT1
ENSG00000152467	ZSCAN1
ENSG00000238082	AC009948.2
ENSG00000236664	AC011998.3
ENSG00000236189	RPL18AP15
ENSG00000155657	TTN
ENSG00000138430	OLA1
ENSG00000142409	ZNF787
ENSG00000268324	LRRC2-AS1
ENSG00000201009	RF00218
ENSG00000251336	TEMN3-AS1
ENSG00000146963	LUC7L2
ENSG00000226200	SGMS1-AS1
ENSG00000272512	AL645608.8
ENSG00000239142	RF00096
ENSG00000068615	REEP1
ENSG00000240964	RN7SL751P
ENSG00000207068	RNU6-463P
ENSG00000267169	AC022098.1
ENSG00000263409	MIR4747
ENSG00000225401	TGIF2P1
ENSG00000085415	SEH1L
ENSG00000132305	IMMT
ENSG00000146576	C7orf26
ENSG00000225046	AL035423.1
ENSG00000232347	AL390728.5
ENSG00000109132	PHOX2B
ENSG00000242073	AC211429.1
ENSG00000197430	OPALIN
ENSG00000084710	EFR3B
ENSG00000178084	HTR3C
ENSG00000100325	ASCC2
ENSG00000143374	TARS2
ENSG00000225775	AL137220.1
ENSG00000054282	SDCCAG8
ENSG00000271862	AC104118.1
ENSG00000163528	CHCHD4
ENSG00000216523	AL109941.1
ENSG00000237208	AL445072.1
ENSG00000265008	AC011825.4
ENSG00000114686	MRPL3
ENSG00000268615	AL353803.5
ENSG00000253509	AC104393.1
ENSG00000081923	ATP8B1
ENSG00000168028	RPSA
ENSG00000174368	
ENSG00000154721	JAM2
ENSG00000166881	NEMP1
ENSG00000176105	YES1
ENSG00000197617	VN1R5
ENSG00000234353	AP000346.2
ENSG00000238443	RF00019
ENSG00000125449	ARMC7
ENSG00000224743	TEX26-AS1
ENSG00000205433	SNRPGP6
ENSG00000163564	PYHIN1
ENSG00000271855	AC073195.1
ENSG00000256220	AP003037.1
ENSG00000074842	MYDGF
ENSG00000253681	AC013509.1
ENSG00000247809	NR2F2-AS1
ENSG00000229836	AL671883.1
ENSG00000250927	MESTP3
ENSG00000235180	LINC00601
ENSG00000267162	SDHDP1
ENSG00000259871	AC130456.1
ENSG00000249189	AC245052.6
ENSG00000231621	AC013264.1
ENSG00000214354	AC133644.1
ENSG00000238628	RF01210
ENSG00000255522	SNRPCP5
ENSG00000131153	GINS2
ENSG00000242107	LINC01100
ENSG00000249014	HMGN2P4
ENSG00000152133	GPATCH11
ENSG00000114988	LMAN2L
ENSG00000261121	LINC02473
ENSG00000143633	C1orf131
ENSG00000240241	AC108752.1
ENSG00000264071	RN7SL531P
ENSG00000221336	
ENSG00000225278	
ENSG00000124614	RPS10
ENSG00000226259	GTF2H2B
ENSG00000224937	
ENSG00000185247	MAGEA11
ENSG00000012124	CD22
ENSG00000163866	SMIM12
ENSG00000213487	ASS1P4
ENSG00000233446	AL691517.1
ENSG00000232595	CST2P1
ENSG00000138801	PAPSS1
ENSG00000255710	AP003170.1
ENSG00000267342	AC087289.2
ENSG00000266972	
ENSG00000123545	NDUFAF4
ENSG00000126746	ZNF384
ENSG00000254543	HSPD1P2
ENSG00000238334	
ENSG00000170100	ZNF778
ENSG00000230084	AC006059.1
ENSG00000172146	OR1A1
ENSG00000143507	DUSP10
ENSG00000234182	AL731533.1
ENSG00000197825	
ENSG00000212599	RNU6-279P
ENSG00000229320	KRT8P12
ENSG00000235825	FAM90A9P
ENSG00000236343	EI24P4
ENSG00000273483	AL354760.1
ENSG00000227293	AC118345.1
ENSG00000257579	AC007540.1
ENSG00000197233	OR1J2
ENSG00000259689	
ENSG00000242384	
ENSG00000222831	MIR1537
ENSG00000197893	NRAP
ENSG00000229453	SPINK8
ENSG00000212168	RF00592
ENSG00000172273	HINFP
ENSG00000151657	KIN
ENSG00000235351	AC114730.3
ENSG00000214614	AC142086.1
ENSG00000207697	MIR573
ENSG00000241668	RPL19P11
ENSG00000178252	WDR6
ENSG00000163840	DTX3L
ENSG00000203472	AC009163.1
ENSG00000230844	ZNF674-AS1
ENSG00000224417	AL606970.1
ENSG00000211623	IGKV2D-26
ENSG00000213237	AC008155.1
ENSG00000265186	
ENSG00000264091	
ENSG00000258455	AL158801.3
ENSG00000133317	LGALS12
ENSG00000204178	MACO1
ENSG00000247595	SPTY2D1OS
ENSG00000202129	
ENSG00000259244	AC048382.2
ENSG00000163947	ARHGEF3
ENSG00000160339	FCN2
ENSG00000162639	HENMT1
ENSG00000181123	AC004832.1
ENSG00000103546	SLC6A2
ENSG00000230555	AL450326.1
ENSG00000236530	KPNA2P1
ENSG00000230245	BX088651.3
ENSG00000199806	RNA5SP491
ENSG00000259560	AC020687.1
ENSG00000237994	AC003659.1
ENSG00000100350	FOXRED2
ENSG00000196337	CGB7
ENSG00000230500	MKX-AS1
ENSG00000228965	RPSAP60
ENSG00000266534	
ENSG00000168818	STX18
ENSG00000227154	AL022721.1
ENSG00000225292	AL158212.1
ENSG00000227060	LINC00629
ENSG00000258590	NBEAP1
ENSG00000186350	RXRA
ENSG00000257757	OR6C7P
ENSG00000264759	
ENSG00000134490	TMEM241
ENSG00000225953	SATB2-AS1
ENSG00000176049	JAKMIP2
ENSG00000260152	AC113208.1
ENSG00000231873	AC099560.1
ENSG00000139946	PELI2
ENSG00000108375	RNF43
ENSG00000254561	AP003393.1
ENSG00000196737	
ENSG00000245532	NEAT1
ENSG00000254527	ENPP7P12
ENSG00000227527	AC096540.1
ENSG00000269339	
ENSG00000151778	SERP2
ENSG00000105287	PRKD2
ENSG00000223660	AC245052.1
ENSG00000258662	AC022469.2
ENSG00000099994	SUSD2
ENSG00000264262	AC131274.1
ENSG00000267811	AP001160.2
ENSG00000164871	SPAG11B
ENSG00000251033	AC113347.4
ENSG00000222945	
ENSG00000007174	DNAH9
ENSG00000189238	LINC00943
ENSG00000146267	FAXC
ENSG00000231812	SNRPCP9
ENSG00000257083	AC073530.1
ENSG00000179632	MAF1
ENSG00000152766	ANKRD22
ENSG00000264319	MIR4801
ENSG00000248286	AC140172.1
ENSG00000148290	SURF1
ENSG00000167700	MFSD3
ENSG00000106799	TGFBR1
ENSG00000169019	COMMD8
ENSG00000198454	PRR31
ENSG00000100644	HIF1A
ENSG00000105829	BET1
ENSG00000270092	
ENSG00000267954	
ENSG00000133056	PIK3C2B
ENSG00000087502	ERGIC2
ENSG00000260068	AC009101.1
ENSG00000229996	AC093585.1
ENSG00000158715	SLC45A3
ENSG00000250186	AC091180.3
ENSG00000204304	PBX2
ENSG00000243991	RN7SL447P
ENSG00000227195	MIR663AHG
ENSG00000270672	MTRNR2L6
ENSG00000163389	POGLUT1
ENSG00000177192	PUS1
ENSG00000231512	AL606534.2
ENSG00000136697	IL1F10
ENSG00000253726	AC013562.1
ENSG00000273019	
ENSG00000248645	AC106872.6
ENSG00000232587	EEF1A1P3
ENSG00000240738	AF279873.2
ENSG00000259305	ZHX1-C8orf76
ENSG00000158411	MITD1
ENSG00000219387	ATF1P1
ENSG00000186834	HEXIM1
ENSG00000099260	PALMD
ENSG00000163106	HPGDS
ENSG00000249919	FABP5P6
ENSG00000084070	SMAP2
ENSG00000266715	
ENSG00000160209	PDXK
ENSG00000242379	
ENSG00000227312	AL445686.1
ENSG00000105613	MAST1
ENSG00000249429	AC016598.1
ENSG00000157933	SKI
ENSG00000264018	
ENSG00000233782	ZNF90P3
ENSG00000183049	CAMK1D
ENSG00000168952	STXBP6
ENSG00000171596	NMUR1
ENSG00000257095	AC084361.1
ENSG00000255529	POLR2M
ENSG00000233016	SNHG7
ENSG00000231441	AL512422.1
ENSG00000269220	LINC00528
ENSG00000249866	OR7E83P
ENSG00000221763	MIR1289-1
ENSG00000115616	SLC9A2
ENSG00000143061	IGSF3
ENSG00000269584	TDGF1P7
ENSG00000177112	MRVI1-AS1
ENSG00000227782	AC002553.1
ENSG00000257337	AC068888.1
ENSG00000252132	RNU6-795P
ENSG00000269630	
ENSG00000261752	AGGF1P8
ENSG00000260851	AC010542.3
ENSG00000124422	USP22
ENSG00000203442	
ENSG00000251172	AC117470.1
ENSG00000206983	RNU6-49P
ENSG00000237063	AL035420.2
ENSG00000241423	RPL21P103
ENSG00000136240	KDELR2
ENSG00000181751	C5orf30
ENSG00000260445	AC011904.1
ENSG00000238488	
ENSG00000225174	OSTM1-AS1
ENSG00000228144	AC078927.1
ENSG00000173627	APOBEC4
ENSG00000197651	CCER1
ENSG00000182150	ERCC6L2
ENSG00000101331	CCM2L
ENSG00000273172	LINC02091
ENSG00000269343	ZNF587B
ENSG00000222168	
ENSG00000134987	WDR36
ENSG00000259123	AC103996.3
ENSG00000207753	
ENSG00000223983	
ENSG00000189227	C15orf61
ENSG00000184216	IRAK1
ENSG00000233963	ATP8A2P3
ENSG00000261363	AC106745.1
ENSG00000271667	AC104408.1
ENSG00000174417	TRHR
ENSG00000228005	AC020743.1
ENSG00000249150	AC010267.1
ENSG00000224298	
ENSG00000199012	MIR412
ENSG00000222374	
ENSG00000147604	RPL7
ENSG00000226268	AC135977.1
ENSG00000272902	TBC1D8-AS1
ENSG00000101367	MAPRE1
ENSG00000005073	HOXA11
ENSG00000166510	CCDC68
ENSG00000267104	TBC1D3P1-DHX40P1
ENSG00000163141	BNIPL
ENSG00000244247	LINC01995
ENSG00000234322	ST13P18
ENSG00000134107	BHLHE40
ENSG00000207861	MIR520H
ENSG00000213557	AC068050.1
ENSG00000171943	SRGAP2C
ENSG00000237603	HMGB3P12
ENSG00000041353	RAB27B
ENSG00000237425	RPSAP2
ENSG00000264526	
ENSG00000270510	AP000811.1
ENSG00000163602	RYBP
ENSG00000231365	AL359915.2
ENSG00000158435	CNOT11
ENSG00000235425	RPS7P13
ENSG00000136535	TBR1
ENSG00000201071	RF00019
ENSG00000233887	AL354685.1
ENSG00000265710	
ENSG00000230312	AC234782.1
ENSG00000254026	AC015468.2
ENSG00000259161	AL137779.3
ENSG00000183654	MARCH11
ENSG00000058085	LAMC2
ENSG00000240674	AC106872.2
ENSG00000188626	GOLGA8M
ENSG00000250424	AC004691.2
ENSG00000255094	AC090159.1
ENSG00000114353	GNAI2
ENSG00000117614	SYF2
ENSG00000188691	OR56A5
ENSG00000157306	ZFHX2-AS1
ENSG00000204970	PCDHA1
ENSG00000226950	DANCR
ENSG00000257256	AC008147.1
ENSG00000071537	SEL1L
ENSG00000257851	HNRNPA3P10
ENSG00000141748	ARL5C
ENSG00000223633	
ENSG00000089195	TRMT6
ENSG00000221446	
ENSG00000232719	AC007272.1
ENSG00000212373	RNA5SP171
ENSG00000242641	LINC00971
ENSG00000243257	MTCO2P29
ENSG00000239620	AC133681.1
ENSG00000273290	
ENSG00000232194	Z99943.1
ENSG00000212567	RF00191
ENSG00000182950	ODF3L1
ENSG00000260398	AC068700.1
ENSG00000244436	AC023050.1
ENSG00000203711	C6orf99
ENSG00000229399	AL592148.1
ENSG00000265995	AC069114.1
ENSG00000134014	ELP3
ENSG00000135535	CD164
ENSG00000064313	TAF2
ENSG00000229257	AL807752.2
ENSG00000262636	AC099489.2
ENSG00000131037	EPS8L1
ENSG00000164631	ZNF12
ENSG00000251388	AC079380.1
ENSG00000048462	TNFRSF17
ENSG00000100815	TRIP11
ENSG00000187672	ERC2
ENSG00000248208	WDR45P1
ENSG00000175728	C11orf44
ENSG00000213216	AC007066.1
ENSG00000260473	AC068987.3
ENSG00000266993	AL050343.1
ENSG00000054611	TBC1D22A
ENSG00000248150	LINC02150
ENSG00000221710	MIR1298
ENSG00000237721	AF064858.3
ENSG00000232633	AC079465.1
ENSG00000233787	AC010374.1
ENSG00000036565	SLC18A1
ENSG00000239300	AC080162.1
ENSG00000203492	OR2N1P
ENSG00000223878	PPIAP53
ENSG00000224373	IGHV4-59
ENSG00000240747	KRBOX1
ENSG00000231515	AC006003.1
ENSG00000106952	TNFSF8
ENSG00000231965	AF131215.1
ENSG00000252747	RNA5SP364
ENSG00000158164	TMSB15A
ENSG00000263690	MIR548D2
ENSG00000248872	LINC02431
ENSG00000251023	AC114980.1
ENSG00000204533	
ENSG00000198818	SFT2D1
ENSG00000182901	RGS7
ENSG00000206906	RNU6-458P
ENSG00000215481	BCRP3
ENSG00000102178	UBL4A
ENSG00000240499	AC004594.1
ENSG00000214783	POLR2J4
ENSG00000078018	MAP2
ENSG00000261598	AC087463.3
ENSG00000260757	AC093520.1
ENSG00000227760	AC135001.1
ENSG00000221156	
ENSG00000072195	SPEG
ENSG00000267630	AC005758.1
ENSG00000252803	
ENSG00000183206	POTEC
ENSG00000108883	EFTUD2
ENSG00000229384	HMGB1P16
ENSG00000183748	
ENSG00000224036	
ENSG00000256922	AC087894.2
ENSG00000213542	AC007000.1
ENSG00000268736	MTCO3P39
ENSG00000155495	MAGEC1
ENSG00000251553	DDX18P4
ENSG00000165533	TTC8
ENSG00000169903	TM4SF4
ENSG00000264941	MIR4474
ENSG00000231099	BMS1P19
ENSG00000181523	SGSH
ENSG00000171792	RHNO1
ENSG00000117523	PRRC2C
ENSG00000271776	AL445209.1
ENSG00000251562	MALAT1
ENSG00000236914	LINC01852
ENSG00000239006	
ENSG00000264166	
ENSG00000223709	TRIM64EP
ENSG00000253007	SNORA50B
ENSG00000006468	ETV1
ENSG00000252399	
ENSG00000253309	SERPINE3
ENSG00000253712	AC022274.1
ENSG00000223599	AL513523.1
ENSG00000132824	SERINC3
ENSG00000225463	ZNF70P1
ENSG00000105737	GRIK5
ENSG00000240052	AC108114.1
ENSG00000225505	AC104332.1
ENSG00000219016	
ENSG00000230165	AURKAPS2
ENSG00000111321	LTBR
ENSG00000265527	MIR5690
ENSG00000240288	GHRLOS
ENSG00000241307	AC104472.2
ENSG00000138166	DUSP5
ENSG00000246526	LINC002481
ENSG00000252742	RF00019
ENSG00000158079	PTPDC1
ENSG00000169989	TIGD4
ENSG00000118514	ALDH8A1
ENSG00000199878	RN7SKP149
ENSG00000144504	ANKMY1
ENSG00000233554	B4GALT1-AS1
ENSG00000248746	ACTN3
ENSG00000228717	AF013593.1
ENSG00000198090	KRTAP4-6
ENSG00000254856	NDUFA3P2
ENSG00000255561	FDXACB1
ENSG00000096872	IFT74
ENSG00000071553	ATP6AP1
ENSG00000256294	ZNF225
ENSG00000228319	SPATA2P1
ENSG00000013588	GPRC5A
ENSG00000149609	C20orf144
ENSG00000133640	LRRIQ1
ENSG00000256323	
ENSG00000120860	WASHC3
ENSG00000249911	
ENSG00000228506	AL513550.1
ENSG00000187242	KRT12
ENSG00000272213	
ENSG00000150076	
ENSG00000241506	PSMC1P1
ENSG00000133997	MED6
ENSG00000115170	ACVR1
ENSG00000272104	Z84492.2
ENSG00000235823	OLMALINC
ENSG00000116514	RNF19B
ENSG00000163239	TDRD10
ENSG00000257987	TEX49
ENSG00000224711	LINC01706
ENSG00000207583	MIR606
ENSG00000162763	LRRC52
ENSG00000262090	AC136944.5
ENSG00000236464	LINC02559
ENSG00000091073	DTX2
ENSG00000196712	NF1
ENSG00000255521	AL356215.1
ENSG00000232555	AC104088.1
ENSG00000254244	PAICSP4
ENSG00000257008	GPR142
ENSG00000164197	RNF180
ENSG00000235731	LINC02250
ENSG00000169692	AGPAT2
ENSG00000261609	GAN
ENSG00000168802	CHTF8
ENSG00000261693	AC134682.1
ENSG00000135919	SERPINE2
ENSG00000259895	AC106820.2
ENSG00000252979	RNU6-165P
ENSG00000236809	SNX25P1
ENSG00000137474	MYO7A
ENSG00000225231	LINC02470
ENSG00000221070	
ENSG00000257122	RRN3P3
ENSG00000112276	BVES
ENSG00000230031	POTEB2
ENSG00000231630	AL592464.1
ENSG00000269591	
ENSG00000241429	EEF1A1P25
ENSG00000224307	AL161785.1
ENSG00000223138	RNA5SP450
ENSG00000241811	
ENSG00000067798	NAV3
ENSG00000229309	AL353633.1
ENSG00000231649	SPATA31B1P
ENSG00000173702	MUC13
ENSG00000163638	ADAMTS9
ENSG00000266744	AC005304.3
ENSG00000233328	PFN1P1
ENSG00000260922	AC009139.1
ENSG00000243129	AC023790.1
ENSG00000130529	TRPM4
ENSG00000226831	MED15P3
ENSG00000243613	AL513523.4
ENSG00000183470	AC009365.1
ENSG00000200484	RNU6-1244P
ENSG00000079335	CDC14A
ENSG00000253505	AC103957.1
ENSG00000160949	TONSL
ENSG00000166793	YPEL4
ENSG00000183784	C9orf66
ENSG00000255503	AP001767.3
ENSG00000229037	BX323845.3
ENSG00000213113	TUBB8P8
ENSG00000130711	PRDM12
ENSG00000233191	AC006372.2
ENSG00000241351	IGKV3-11
ENSG00000177994	C2orf73
ENSG00000211728	TRBV5-6
ENSG00000164134	NAA15
ENSG00000255566	AC135279.1
ENSG00000223145	RN7SKP112
ENSG00000227282	AL389889.1
ENSG00000264734	AC069061.2
ENSG00000259102	SMARCE1P3
ENSG00000258214	AC108721.1
ENSG00000252593	RNU6-1224P
ENSG00000168306	ACOX2
ENSG00000152760	TCTEX1D1
ENSG00000127526	SLC35E1
ENSG00000132294	EFR3A
ENSG00000237914	SIRPG-AS1
ENSG00000101365	IDH3B
ENSG00000113621	TXNDC15
ENSG00000268170	AC073342.2
ENSG00000137274	BPHL
ENSG00000269966	AL136164.2
ENSG00000266920	ACTBP9
ENSG00000133433	GSTT2B
ENSG00000175606	TMEM70
ENSG00000236571	AC245102.2
ENSG00000182459	TEX19
ENSG00000196400	
ENSG00000147642	SYBU
ENSG00000257058	AP001363.2
ENSG00000177238	TRIM72
ENSG00000174695	TMEM167A
ENSG00000099810	MTAP
ENSG00000205037	AC134312.1
ENSG00000223684	IFNWP18
ENSG00000138834	MAPK8IP3
ENSG00000272440	AC080013.6
ENSG00000232144	PSAT1P2
ENSG00000259424	AC118658.1
ENSG00000265096	C1QTNF1-AS1
ENSG00000176681	LRRC37A
ENSG00000211528	
ENSG00000232024	LSM12P1
ENSG00000167380	ZNF226
ENSG00000263013	
ENSG00000144554	FANCD2
ENSG00000126709	IFI6
ENSG00000271983	AC023302.1
ENSG00000152952	PLOD2
ENSG00000230091	TMEM254-AS1
ENSG00000135272	MDFIC
ENSG00000225025	KIF4CP
ENSG00000249066	LINC02496
ENSG00000180672	
ENSG00000251436	NUP58P1
ENSG00000167483	FAM129C
ENSG00000160584	SIK3
ENSG00000109654	TRIM2
ENSG00000167676	PLIN4
ENSG00000226041	AC010745.1
ENSG00000253823	IGLV1-62
ENSG00000238035	AC138035.1
ENSG00000211945	IGHV1-18
ENSG00000013725	CD6
ENSG00000266813	
ENSG00000116260	QSOX1
ENSG00000207555	
ENSG00000225244	AC069152.1
ENSG00000163202	LCE3D
ENSG00000033867	SLC4A7
ENSG00000224091	AC104389.1
ENSG00000175445	LPL
ENSG00000255021	AC093496.1
ENSG00000237331	XIAP-AS1
ENSG00000197616	MYH6
ENSG00000224122	POU6F2-AS1
ENSG00000261028	AC012322.1
ENSG00000198498	TMA16
ENSG00000232224	
ENSG00000144451	SPAG16
ENSG00000143793	C1orf35
ENSG00000225704	AL031274.1
ENSG00000186088	GSAP
ENSG00000232502	AC073464.2
ENSG00000072201	LNX1
ENSG00000201502	RF00284
ENSG00000181135	ZNF707
ENSG00000171988	JMJD1C
ENSG00000221238	MIR1285-2
ENSG00000253274	IGHV1-67
ENSG00000235140	AC026391.1
ENSG00000180957	PITPNB
ENSG00000198342	ZNF442
ENSG00000183495	EP400
ENSG00000223576	AL355001.1
ENSG00000234718	AC007161.1
ENSG00000233147	
ENSG00000212270	RF00440
ENSG00000221332	RF00012
ENSG00000267318	AC005702.1
ENSG00000264779	
ENSG00000227098	AC073636.1
ENSG00000268681	COX6CP7
ENSG00000225316	LINC00350
ENSG00000081181	ARG2
ENSG00000238213	TARDBPP2
ENSG00000271849	AC012603.1
ENSG00000214855	APOC1P1
ENSG00000196422	PPP1R26
ENSG00000155744	FAM126B
ENSG00000132561	MATN2
ENSG00000232828	AC231533.1
ENSG00000206075	SERPINB5
ENSG00000235640	AC092646.2
ENSG00000260047	BCAP31P2
ENSG00000161996	WDR90
ENSG00000121440	PDZRN3
ENSG00000025156	HSF2
ENSG00000204528	PSORS1C3
ENSG00000252510	RNA5SP55
ENSG00000263505	AP005265.1
ENSG00000241720	AL158847.1
ENSG00000257110	
ENSG00000173327	MAP3K11
ENSG00000181126	HLA-V
ENSG00000215000	AL034403.1
ENSG00000134186	PRPF38B
ENSG00000235133	RPL35AP22
ENSG00000261774	AC009075.2
ENSG00000235797	AL160275.2
ENSG00000202474	RNA5SP283
ENSG00000200857	RF00019
ENSG00000253587	IGHV3-30-2
ENSG00000165055	METTL2B
ENSG00000255156	RNY1P9
ENSG00000236670	KRT18P5
ENSG00000152583	SPARCL1
ENSG00000223760	MED15P9
ENSG00000105205	CLC
ENSG00000225779	AL122001.1
ENSG00000252805	
ENSG00000137675	MMP27
ENSG00000252470	RNU6-551P
ENSG00000085449	WDFY1
ENSG00000248351	HSPD1P18
ENSG00000226661	AC004973.1
ENSG00000124535	WRNIP1
ENSG00000180090	OR3A1
ENSG00000141098	GFOD2
ENSG00000255558	AC013762.1
ENSG00000228601	RPL39P
ENSG00000120937	NPPB
ENSG00000169813	HNRNPF
ENSG00000091482	SMPX
ENSG00000213857	AL080243.1
ENSG00000271421	AC005191.1
ENSG00000158710	TAGLN2
ENSG00000116954	RRAGC
ENSG00000248682	ARHGAP22-IT1
ENSG00000211643	IGLV5-52
ENSG00000173227	SYT12
ENSG00000104522	TSTA3
ENSG00000272769	AC097532.2
ENSG00000229539	AL353194.1
ENSG00000207076	RNU6-1113P
ENSG00000170293	CMTM8
ENSG00000029364	SLC39A9
ENSG00000140044	JDP2
ENSG00000162601	MYSM1
ENSG00000187840	EIF4EBP1
ENSG00000119541	VPS4B
ENSG00000197786	OR5B17
ENSG00000124237	C20orf85
ENSG00000255434	AP001922.6
ENSG00000135736	CCDC102A
ENSG00000155666	KDM8
ENSG00000258727	AL135999.1
ENSG00000265846	MIR4276
ENSG00000162585	FAAP20
ENSG00000181085	MAPK15
ENSG00000239988	RPL31P60
ENSG00000095981	KCNK16
ENSG00000111962	UST
ENSG00000197471	SPN
ENSG00000205579	DYNLL1P1
ENSG00000261317	
ENSG00000236090	LDHAP3
ENSG00000230746	AC006007.1
ENSG00000125149	C16orf70
ENSG00000163009	C2orf48
ENSG00000255940	
ENSG00000124564	SLC17A3
ENSG00000225393	BX571846.1
ENSG00000258507	AC116612.1
ENSG00000115598	IL1RL2
ENSG00000241022	NIPA2P2
ENSG00000188878	FBF1
ENSG00000238141	BRWD1-AS1
ENSG00000188004	SNHG28
ENSG00000185811	IKZF1
ENSG00000270005	
ENSG00000152910	CNTNAP4
ENSG00000251835	RNU6ATAC32P
ENSG00000249506	ZEB2P1
ENSG00000261337	
ENSG00000142621	FHAD1
ENSG00000142528	ZNF473
ENSG00000245248	USP2-AS1
ENSG00000272780	AC233702.9
ENSG00000227540	AC016394.1
ENSG00000253127	IGKV2D-36
ENSG00000233215	LINC01687
ENSG00000228436	AL139260.1
ENSG00000227479	AC124861.1
ENSG00000218976	AL138725.1
ENSG00000145700	ANKRD31
ENSG00000197608	ZNF841
ENSG00000241877	AC095041.1
ENSG00000116809	ZBTB17
ENSG00000170482	SLC23A1
ENSG00000233875	AL592078.1
ENSG00000225177	AL590617.2
ENSG00000199420	RN7SKP170
ENSG00000106397	PLOD3
ENSG00000237523	LINC00857
ENSG00000213171	LINGO4
ENSG00000251066	AC026700.1
ENSG00000259582	AC026523.1
ENSG00000227811	FAM212B-AS1
ENSG00000161912	ADCY10P1
ENSG00000115085	ZAP70
ENSG00000238124	AC114501.3
ENSG00000155249	OR4K1
ENSG00000177731	FLII
ENSG00000137962	ARHGAP29
ENSG00000136141	LRCH1
ENSG00000166478	ZNF143
ENSG00000153902	LGI4
ENSG00000198797	BRINP2
ENSG00000248924	AC139713.1
ENSG00000240680	AC016831.4
ENSG00000119314	PTBP3
ENSG00000232926	AC000078.1
ENSG00000164323	CFAP97
ENSG00000111786	SRSF9
ENSG00000207930	MIR603
ENSG00000255670	AC007619.1
ENSG00000264260	LINC01893
ENSG00000050426	LETMD1
ENSG00000174697	LEP
ENSG00000068079	IFI35
ENSG00000196152	ZNF79
ENSG00000251542	LINC01957
ENSG00000272040	AC010245.2
ENSG00000137522	RNF121
ENSG00000240116	RN7SL303P
ENSG00000067191	CACNB1
ENSG00000160961	ZNF333
ENSG00000225093	RPL3P7
ENSG00000124196	GTSF1L
ENSG00000228140	AL031283.1
ENSG00000266688	
ENSG00000255835	AL117348.2
ENSG00000257845	LINC02294
ENSG00000202069	RNU4-66P
ENSG00000132207	SLX1A
ENSG00000146530	VWDE
ENSG00000215357	HSPD1P8
ENSG00000131015	ULBP2
ENSG00000110057	UNC93B1
ENSG00000118680	MYL12B
ENSG00000135605	TEC
ENSG00000239600	AP000797.1
