,SA599177,SA599143,SA598026,SA598002,SA601548,SA598067,SA599175,SA599123,SA598046,SA599154,SA599107,SA598013,SA598029,SA599136,SA598027,SA598003,SA598017,SA599169,SA599118,SA601545,SA599102,SA599088,SA598025,SA599157,SA598014,SA599112,SA599132,SA598018,SA599094,SA598012,SA598062,SA599146,SA599092,SA599098,SA599166,SA598001,SA599104,SA598040
cg03066577,0.781924644,0.19630014,0.383288945,0.059021167,0.322176207,0.115278162,0.742606285,0.816586193,0.148098224,0.171128047,0.66995671,0.097148086,0.283960204,0.420638975,0.584468919,0.082552257,0.08173516,0.090477461,0.492824193,0.601351351,0.711670786,0.759607799,0.388664596,0.246588445,0.078804696,0.783233533,0.364321374,0.071057088,0.086885246,0.059823145,0.105498073,0.07578085,0.762762646,0.48205035,0.089244732,0.136648217,0.080963665,0.326265724
cg05966978,0.734824281,0.03956117,0.05956692,0.665451009,0.093138581,0.043993396,0.683291771,0.196138211,0.154087045,0.799087175,0.320293399,0.117320484,0.049000392,0.091767137,0.405632227,0.698626297,0.367589485,0.058105063,0.049740638,0.479256906,0.332059353,0.584249084,0.202566532,0.818814989,0.089955671,0.051841473,0.060737775,0.306412967,0.049348156,0.067516269,0.03170505,0.04697605,0.750210816,0.185957697,0.040454697,0.068952802,0.064903469,0.050685658
cg15908367,0.165506093,0.145693819,0.394606573,0.382893061,0.545041065,0.055936264,0.144480381,0.820780106,0.143552311,0.782684352,0.385568138,0.143642545,0.343617684,0.083520299,0.593247909,0.420856979,0.411572172,0.052531965,0.632031824,0.628748549,0.111424799,0.664466019,0.422640912,0.78728141,0.858900456,0.063868466,0.082278805,0.309904784,0.072259551,0.824940426,0.044009397,0.111440027,0.094166087,0.397443858,0.054487179,0.15776716,0.050841243,0.414308641
cg14556896,0.775657071,0.093915245,0.113964224,0.147166892,0.547378547,0.070402964,0.718456376,0.855215171,0.034790785,0.831189251,0.37437578,0.683484935,0.102275237,0.634110211,0.643833361,0.186702881,0.199741713,0.115673018,0.477762803,0.589263421,0.43597828,0.312537673,0.31292876,0.795233657,0.294597636,0.579408706,0.561388966,0.141951168,0.09998852,0.313509038,0.094989391,0.10818993,0.039389786,0.635578584,0.113070416,0.544436052,0.108743409,0.105770206
cg18237551,0.052052435,0.642629736,0.251354185,0.096929362,0.658844765,0.09720121,0.078550784,0.879710145,0.128200117,0.389820847,0.490056204,0.14441568,0.301934236,0.424131292,0.681771476,0.091147394,0.620070809,0.102278177,0.792323013,0.793439853,0.038161164,0.06414099,0.442098371,0.362248244,0.08880388,0.633444217,0.538856491,0.679618768,0.08046418,0.083180316,0.120532855,0.53270327,0.042984233,0.078877713,0.082828494,0.142996425,0.068703739,0.287467134
cg09804380,0.024084674,0.037840998,0.032081288,0.063286931,0.094561392,0.028142292,0.024571981,0.750230188,0.074988417,0.831139355,0.024265812,0.832455649,0.035294118,0.060441994,0.014752507,0.075246671,0.057021413,0.02476276,0.144005358,0.068988347,0.028303621,0.016200841,0.023659913,0.855159536,0.057625146,0.026772747,0.053070815,0.042437722,0.023107065,0.059452262,0.024551769,0.032009447,0.510369772,0.035330628,0.021471731,0.715549492,0.027938557,0.034387101
cg13496979,0.709603722,0.054478986,0.076452057,0.532741642,0.507469702,0.071206744,0.671837018,0.436465853,0.096738637,0.4767166,0.52693266,0.047162701,0.089410741,0.755185924,0.025630688,0.52190831,0.016061526,0.026398687,0.433914183,0.577499319,0.007723911,0.434404993,0.021122657,0.484324175,0.04465597,0.473549599,0.805926141,0.026494084,0.032949566,0.034244562,0.051690821,0.016615833,0.016203994,0.014497697,0.035161003,0.052055971,0.039108527,0.087321221
cg24873562,0.441743958,0.073983774,0.08481694,0.083471017,0.316275282,0.05416821,0.43947825,0.480258946,0.082184345,0.729287149,0.04912256,0.80581232,0.08500182,0.097422304,0.387751208,0.100309946,0.791620929,0.050092217,0.379800105,0.469600328,0.078076152,0.105962476,0.315404976,0.796479367,0.112375419,0.041839825,0.048448086,0.781125984,0.043517734,0.073018447,0.043615769,0.044694934,0.34452371,0.066666667,0.051517195,0.725828614,0.048834166,0.099123705
cg22510337,0.419075145,0.403910362,0.098487465,0.621854861,0.607033248,0.049679342,0.429300292,0.060142979,0.140368778,0.861150235,0.514615946,0.101733681,0.126542564,0.077429397,0.18090631,0.617193125,0.531472626,0.390062497,0.072926922,0.731028134,0.640603219,0.024450766,0.098848695,0.861382017,0.106673061,0.533422193,0.072983065,0.495088409,0.072653317,0.100965071,0.048164336,0.056282571,0.495942847,0.747665315,0.365326217,0.087995082,0.071450627,0.151104867
cg04992127,0.666808488,0.35930244,0.123198062,0.036448902,0.451638173,0.114184625,0.646443737,0.724142249,0.342526102,0.213208105,0.636348871,0.762022631,0.158592584,0.340186916,0.034297195,0.040316901,0.681578767,0.082307585,0.518028716,0.579980474,0.089063942,0.660740244,0.022321429,0.211792381,0.048047917,0.627278576,0.343961708,0.647177014,0.036827645,0.02748376,0.122420263,0.546720049,0.598781478,0.022450289,0.037731349,0.652055738,0.049412673,0.178899567
cg09142313,0.797514583,0.085081048,0.220204071,0.717758429,0.642773609,0.414941723,0.782811681,0.575461548,0.030129498,0.839240888,0.483899672,0.841513377,0.293513868,0.552870091,0.712280347,0.733535516,0.772666392,0.392634703,0.544200107,0.595307918,0.359102541,0.803792095,0.50452325,0.852957325,0.834837971,0.123716787,0.590549813,0.707055781,0.096045198,0.691469181,0.424097538,0.043811528,0.115002614,0.487739364,0.361537517,0.79449855,0.091986586,0.306475679
cg20701486,0.531391689,0.036923077,0.061025905,0.050012651,0.244923592,0.034804972,0.484068751,0.876834355,0.086132558,0.458122282,0.593456132,0.746948803,0.073902248,0.038296608,0.501926727,0.082488739,0.018620163,0.017500318,0.656461019,0.380945423,0.032104906,0.454104495,0.400790798,0.537454138,0.056336839,0.599931903,0.062085423,0.012511463,0.019098078,0.058424492,0.031774194,0.021201181,0.30414915,0.023449831,0.023202966,0.692020759,0.026557778,0.068779328
cg16366843,0.361187439,0.028066172,0.107917116,0.043407186,0.520293315,0.138623617,0.313306412,0.132986324,0.11200399,0.663769649,0.691389402,0.744753203,0.158680929,0.044260355,0.015225161,0.042883801,0.018613068,0.027661795,0.051673539,0.620156337,0.009287487,0.664012274,0.029697474,0.704176972,0.066649433,0.697172836,0.038049727,0.019671695,0.022983401,0.056391274,0.102019964,0.016281305,0.070578467,0.021662991,0.048723756,0.686825323,0.020451804,0.170967932
cg10363246,0.031074615,0.040607236,0.040260408,0.053509502,0.504952858,0.041891131,0.041222579,0.880128721,0.31804159,0.622393178,0.050166569,0.761504076,0.044499909,0.05271006,0.045398327,0.07683971,0.034834646,0.048688684,0.632592435,0.55488751,0.032473665,0.091715976,0.038231552,0.550167224,0.059065934,0.031799267,0.047110553,0.050781488,0.040737989,0.05864586,0.033767487,0.041750425,0.584168337,0.031144506,0.041666667,0.72941489,0.054966582,0.051163568
cg00037153,0.061302179,0.054388959,0.057476208,0.066863093,0.476244286,0.061451264,0.061383527,0.818663464,0.13740458,0.753979953,0.297833034,0.073161545,0.060212647,0.334432,0.341956019,0.075651284,0.762881108,0.074571734,0.387954516,0.606417427,0.283859105,0.688431422,0.242880976,0.771701389,0.077013354,0.32225021,0.302583472,0.731390474,0.059616014,0.074239981,0.060011667,0.093615548,0.676764119,0.410998426,0.068426145,0.067940764,0.060024752,0.061264144
cg25013011,0.72745986,0.078786617,0.070078436,0.090666073,0.362343647,0.044614315,0.707595111,0.794372294,0.078789279,0.871167719,0.054781072,0.206500489,0.102369302,0.119957537,0.045431935,0.100545073,0.039617914,0.041308946,0.769172726,0.363825364,0.159569892,0.066934189,0.066439291,0.851863963,0.289549034,0.065400844,0.090515885,0.035888557,0.057912297,0.230940209,0.043840736,0.04151485,0.146817585,0.041208279,0.064686214,0.202999651,0.04910504,0.091140206
cg13498858,0.715737543,0.483443709,0.061975835,0.599376461,0.29539165,0.028123947,0.694509764,0.812427912,0.104811304,0.383122686,0.264874053,0.755827568,0.058187972,0.67508701,0.589842993,0.608495864,0.163860266,0.035637328,0.565688399,0.321273314,0.099489444,0.046974302,0.299945637,0.309803367,0.047047047,0.425804594,0.607191938,0.265758092,0.058823529,0.056664633,0.039947823,0.039564108,0.31062683,0.06300089,0.047657775,0.733619345,0.042283563,0.094610019
cg24011260,0.738002504,0.034899765,0.132876265,0.049299246,0.34837063,0.043300971,0.696191614,0.838689788,0.127748139,0.554931449,0.082541613,0.689246436,0.154343866,0.038148917,0.525900136,0.062625638,0.222714798,0.060573317,0.536934612,0.461061203,0.044792132,0.720908698,0.291542216,0.597014925,0.09958674,0.252668322,0.03390211,0.278252135,0.044685352,0.077829178,0.066042155,0.046648468,0.017747207,0.051965438,0.046148321,0.710905059,0.048189509,0.193925096
cg21311023,0.755917248,0.038482951,0.048183755,0.054261882,0.313115105,0.046193199,0.742909831,0.797324686,0.067494748,0.414489598,0.68822983,0.60883232,0.05154521,0.043830515,0.039417424,0.051252955,0.035015679,0.05003747,0.438279423,0.389700532,0.038061114,0.041351537,0.029289996,0.416523803,0.041944889,0.733824944,0.041819815,0.031629013,0.052944708,0.050679905,0.052121903,0.035918367,0.091187335,0.066912883,0.044745232,0.574911323,0.084732341,0.063360729
cg19675288,0.065225718,0.05871835,0.048842241,0.033770051,0.57256334,0.069767442,0.04784374,0.838598699,0.066044776,0.090765004,0.053761951,0.358043306,0.094783863,0.248818984,0.056173821,0.032534704,0.059407948,0.105958968,0.676581892,0.695309127,0.115486006,0.024129128,0.044953701,0.118658943,0.911167829,0.025217431,0.28143186,0.044701022,0.066684825,0.842477336,0.057543432,0.051006134,0.433912692,0.049543219,0.060228254,0.357740095,0.06159102,0.090207823
cg00287312,0.707159651,0.048762933,0.082702511,0.039251483,0.612152929,0.081876138,0.657671763,0.825245351,0.060126013,0.485992873,0.531566754,0.068649466,0.114652744,0.045308257,0.050261152,0.065259608,0.05008136,0.108109994,0.466192171,0.614344199,0.042133531,0.610037143,0.054244689,0.583492758,0.058703897,0.598388298,0.050934558,0.052655025,0.072886494,0.05701337,0.090525543,0.055324017,0.700596095,0.083502171,0.075750851,0.098265632,0.07847946,0.142547842
cg15836635,0.231826891,0.024316882,0.019006028,0.026859577,0.566791996,0.059075676,0.245034148,0.61006134,0.137359053,0.362892944,0.002342889,0.069359429,0.014684099,0.932333414,0.423595759,0.05057037,0.010388762,0.040283804,0.069255635,0.63683746,0.013667258,0.010873067,0.347550229,0.41389011,0.409715633,0.010722086,0.9203975,0.003808337,0.023313429,0.256206711,0.069814578,0.01411165,0.578861101,0.0236298,0.029723642,0.057791165,0.010166585,0.024774082
cg24172269,0.01302165,0.039945313,0.041336117,0.038846052,0.518344237,0.030818215,0.014544785,0.792402354,0.073176012,0.723542479,0.01842891,0.725551848,0.035702828,0.040264459,0.02580229,0.052517414,0.01653944,0.028750301,0.575575722,0.504945598,0.022700882,0.013191878,0.025328377,0.718776437,0.108321481,0.020639206,0.040430662,0.020784633,0.022239943,0.044992628,0.023487067,0.030187925,0.011845077,0.023486519,0.037567169,0.714421114,0.018422441,0.069276581
cg13939859,0.688791959,0.061790095,0.101728164,0.349377211,0.539671775,0.030388915,0.62310995,0.766525002,0.016133284,0.662198721,0.663591789,0.682113022,0.08729987,0.345989501,0.365231926,0.300384668,0.422822086,0.040854143,0.540602656,0.579513344,0.108616505,0.486384111,0.299043062,0.641878669,0.067342565,0.706935879,0.417710089,0.419124522,0.037075277,0.043874172,0.029143898,0.028291513,0.079248964,0.048537234,0.078479721,0.666556746,0.038939002,0.09686221
cg13476854,0.750200114,0.047945743,0.060306748,0.050444391,0.553298569,0.054955752,0.723168703,0.751498229,0.145964567,0.211786617,0.696615127,0.071662523,0.090465176,0.621289527,0.429761834,0.062852093,0.43397288,0.592781557,0.43602883,0.609660227,0.070236836,0.716918103,0.342577112,0.250361994,0.171179201,0.709791535,0.644060061,0.458463283,0.09261745,0.121662222,0.056059707,0.0489277,0.042878809,0.260358281,0.552643854,0.076877462,0.087896254,0.1220558
cg01964152,0.707974697,0.058024691,0.186013456,0.066857547,0.463005607,0.103262372,0.649343756,0.067876134,0.090098818,0.670454545,0.410188554,0.658925247,0.220865436,0.489699707,0.093306036,0.068735216,0.667293575,0.097546486,0.068109921,0.63619468,0.358671772,0.705461251,0.118864264,0.664783307,0.720346735,0.456032335,0.470368804,0.618816915,0.077596234,0.687172093,0.110140306,0.066775738,0.01721044,0.483407861,0.102903831,0.68118756,0.084585542,0.207638857
cg06924976,0.720944444,0.065119914,0.092493209,0.690785908,0.36280858,0.076862249,0.676353674,0.153472503,0.181964495,0.671872309,0.550804094,0.115713891,0.108869247,0.582688036,0.105443872,0.721780101,0.097016608,0.11010965,0.063063461,0.581330413,0.441364913,0.072909892,0.11074675,0.685153421,0.101817409,0.609617954,0.659306586,0.115454408,0.088334584,0.079104553,0.095281102,0.082268971,0.103133843,0.730833858,0.083480565,0.109059889,0.093796251,0.089259971
cg17822947,0.017827135,0.035337124,0.349641019,0.040117829,0.544014847,0.047738147,0.025286836,0.866337652,0.149401787,0.274905938,0.013242841,0.753752084,0.3151905,0.605899521,0.077019198,0.038426349,0.021355964,0.078927262,0.715321669,0.650157919,0.153081511,0.004203812,0.052568097,0.318207654,0.031892879,0.006569012,0.53465752,0.012537957,0.023695976,0.035682596,0.028457904,0.012130569,0.01348504,0.133340372,0.034303698,0.68218586,0.014032992,0.323139345
cg22798201,0.567552704,0.067083619,0.071796695,0.069887891,0.43366169,0.055503793,0.562627955,0.790238073,0.168007211,0.690436442,0.642604466,0.563336338,0.079441624,0.069486405,0.562569026,0.052117264,0.529004511,0.053444181,0.553716967,0.420176857,0.291484349,0.604444444,0.433713163,0.714356743,0.088931955,0.729886528,0.080864623,0.482122393,0.045750468,0.079324395,0.052577715,0.039878769,0.067967666,0.586445834,0.030811926,0.466796739,0.058001693,0.096058907
cg24507144,0.085091899,0.047181608,0.067484158,0.132002444,0.619537079,0.052902094,0.092424839,0.891391269,0.17860359,0.122627265,0.113419057,0.79141293,0.086188626,0.081508904,0.052790788,0.152546283,0.077126133,0.062184343,0.560354952,0.645818493,0.076192814,0.047225187,0.051804524,0.164008136,0.780662443,0.059903382,0.062653242,0.060334939,0.069428101,0.65535016,0.054420282,0.050243527,0.058445471,0.091428571,0.061109492,0.675305591,0.057805943,0.063957993
cg07211140,0.740534462,0.291028088,0.149259983,0.783487572,0.501561224,0.095564813,0.689754834,0.803004565,0.254377569,0.185066856,0.651512552,0.753759726,0.128286742,0.624866953,0.507407407,0.869159504,0.711751663,0.061833342,0.59997358,0.689716981,0.597740267,0.698244061,0.354767278,0.223552527,0.315446228,0.511012752,0.499420238,0.743115004,0.058532894,0.358875802,0.092962031,0.310886144,0.553628753,0.65788908,0.079358896,0.758060041,0.053839286,0.174429699
cg09524455,0.737522328,0.306035935,0.063661648,0.052857578,0.445397993,0.047981412,0.674078811,0.791807432,0.072794385,0.402259029,0.3315822,0.726790821,0.108478803,0.244524148,0.030448718,0.027013872,0.652704791,0.049558929,0.525739469,0.555732783,0.068849504,0.627707262,0.026861242,0.355405264,0.049201421,0.39546439,0.184641338,0.594813019,0.034623025,0.035825202,0.052124834,0.176925259,0.455357143,0.034827627,0.054546117,0.719485745,0.053020901,0.12762388
cg03204678,0.648209969,0.526274161,0.191799781,0.298896262,0.485547744,0.380995921,0.609350896,0.792182551,0.129555416,0.099720547,0.265195078,0.684099567,0.132721304,0.502904263,0.152945979,0.243208178,0.032214493,0.095953043,0.531931378,0.555967924,0.036986739,0.093171819,0.086095339,0.13602719,0.779766818,0.294844595,0.487783434,0.041416683,0.044068858,0.804729214,0.364534543,0.849662967,0.081839795,0.038784195,0.064162851,0.577101681,0.049294864,0.18315508
cg06732439,0.435000651,0.302888861,0.076291312,0.070872147,0.446683742,0.284053444,0.398142372,0.802619485,0.108915338,0.645535055,0.097744361,0.623954722,0.068560143,0.056494096,0.512912363,0.075472835,0.774631181,0.120389884,0.483508629,0.369142517,0.545752608,0.750157684,0.301592185,0.709843807,0.086790279,0.088824713,0.064464516,0.764995008,0.104398006,0.08568126,0.263167571,0.075416438,0.028748591,0.600594859,0.081973294,0.650400614,0.095934959,0.080794217
cg24812837,0.751155249,0.06817281,0.081618656,0.639459795,0.578157711,0.102616698,0.694573756,0.088420853,0.117168046,0.654418572,0.253651771,0.634248883,0.098456134,0.120849242,0.050717606,0.665397259,0.404554285,0.058279229,0.069325217,0.661212429,0.04347065,0.030993929,0.053535547,0.701045222,0.144383346,0.044509083,0.076072158,0.292358292,0.039403529,0.162040326,0.108252427,0.049171461,0.029540079,0.041151106,0.043570029,0.658255287,0.058153422,0.108156998
cg00073010,0.071547421,0.067728804,0.072258065,0.100870889,0.571798668,0.048247759,0.093667546,0.567813953,0.14015046,0.740269278,0.068110331,0.118160511,0.059744117,0.072843097,0.067069254,0.110442448,0.740863329,0.643441952,0.406811104,0.592403512,0.168643552,0.659479631,0.06089473,0.754677755,0.092501157,0.06543724,0.066950903,0.747093774,0.082696317,0.070731208,0.063225806,0.066682076,0.059723367,0.328112286,0.612805873,0.094520345,0.069546436,0.074204237
cg08939521,0.029129129,0.046141432,0.096978812,0.572238634,0.131674887,0.042107029,0.049981969,0.849580815,0.105147543,0.312020749,0.356629578,0.547500984,0.126099937,0.714858806,0.547050088,0.542238392,0.037235421,0.037079731,0.726807259,0.208917042,0.115158569,0.649238292,0.262271757,0.331132854,0.040606563,0.469694986,0.826307684,0.047284817,0.048542364,0.04862806,0.049704345,0.021990478,0.18792411,0.044680008,0.071491271,0.529100142,0.052025092,0.159652591
cg26171871,0.04717155,0.046219247,0.086441508,0.063375267,0.525222795,0.049415993,0.046487496,0.798335406,0.278858521,0.782864268,0.172698969,0.060271259,0.0926668,0.387893902,0.03243533,0.108607741,0.19064528,0.066889632,0.671657291,0.625506985,0.051119358,0.82725724,0.051031756,0.791004089,0.066040154,0.300276673,0.432378771,0.141860153,0.051473297,0.059455587,0.036249125,0.028649635,0.167952373,0.034793041,0.043809202,0.048615904,0.0449428,0.078777839
cg14038391,0.759998201,0.036002888,0.047510279,0.589290136,0.534465925,0.410325048,0.712302643,0.232268464,0.072154472,0.586846971,0.228151462,0.077231068,0.055252011,0.157665067,0.164135853,0.50786016,0.802458465,0.046571393,0.064603708,0.574130106,0.07558651,0.020133554,0.098034544,0.59666997,0.075598829,0.019040366,0.226676105,0.754014429,0.030809536,0.179874757,0.355670103,0.020217546,0.557469908,0.053372307,0.039051778,0.116083711,0.029883611,0.046015903
